Time (s),Channel 1 (VOLT),Channel 3 (VOLT)
-7.204167055000000250e-03,-8.040202239999999501e-02,2.059673212799999903e-02
-7.189583722500000190e-03,-7.035176960000000257e-02,2.064698337599999919e-02
-7.175000390000000131e-03,-5.778895359999999815e-02,2.079773711999999969e-02
-7.160417057500000071e-03,-4.773870079999999877e-02,2.069723462399999936e-02
-7.145833725000000011e-03,-4.271357439999999561e-02,2.064698337599999919e-02
-7.131250392499999952e-03,-4.020101119999999750e-02,2.074748587199999952e-02
-7.116667059999999892e-03,-3.266332159999999624e-02,2.084798836799999985e-02
-7.102083727499999832e-03,-2.763819520000000002e-02,2.069723462399999936e-02
-7.087500394999999773e-03,-7.537689599999999532e-03,2.074748587199999952e-02
-7.072917062499999713e-03,-2.512563199999999844e-03,2.084798836799999985e-02
-7.058333730000000521e-03,0.000000000000000000e+00,2.099874211200000035e-02
-7.043750397500000461e-03,5.025126399999999688e-03,2.094849086400000018e-02
-7.029167065000000401e-03,1.758794240000000064e-02,2.089823961600000002e-02
-7.014583732500000342e-03,3.015075839999999813e-02,2.089823961600000002e-02
-7.000000400000000282e-03,3.768844799999999939e-02,2.104899336000000051e-02
-6.985417067500000222e-03,4.020101119999999750e-02,2.099874211200000035e-02
-6.970833735000000163e-03,4.271357439999999561e-02,2.094849086400000018e-02
-6.956250402500000103e-03,5.778895359999999815e-02,2.104899336000000051e-02
-6.941667070000000044e-03,7.035176960000000257e-02,2.124999835199999770e-02
-6.927083737499999984e-03,7.788945919999999690e-02,2.114949585600000084e-02
-6.912500404999999924e-03,8.040202239999999501e-02,2.135050084799999803e-02
-6.897917072499999865e-03,8.291458559999999312e-02,2.135050084799999803e-02
-6.883333739999999805e-03,9.798996479999999565e-02,2.145100334399999836e-02
-6.868750407499999745e-03,1.105527808000000001e-01,2.145100334399999836e-02
-6.854167074999999686e-03,1.180904703999999944e-01,2.155150583999999869e-02
-6.839583742500000493e-03,1.206030335999999925e-01,2.155150583999999869e-02
-6.825000410000000434e-03,1.231155967999999906e-01,2.175251083199999935e-02
-6.810417077500000374e-03,1.331658495999999969e-01,2.165200833599999902e-02
-6.795833745000000314e-03,1.482412287999999856e-01,2.170225958399999919e-02
-6.781250412500000255e-03,1.582914815999999780e-01,2.180276207999999952e-02
-6.766667080000000195e-03,1.608040447999999900e-01,2.190326457599999985e-02
-6.752083747500000135e-03,1.633166080000000020e-01,2.185301332799999968e-02
-6.737500415000000076e-03,1.758794239999999787e-01,2.185301332799999968e-02
-6.722917082500000016e-03,1.909548031999999951e-01,2.205401832000000034e-02
-6.708333749999999956e-03,1.984924927999999755e-01,2.215452081600000067e-02
-6.693750417499999897e-03,2.010050559999999875e-01,2.240577705599999803e-02
-6.679167084999999837e-03,2.110553087999999800e-01,2.260678204799999869e-02
-6.664583752499999778e-03,2.211055616000000001e-01,2.275753579200000265e-02
-6.650000419999999718e-03,2.336683775999999768e-01,2.280778703999999935e-02
-6.635417087500000526e-03,2.386935039999999730e-01,2.310929452800000033e-02
-6.620833755000000466e-03,2.412060671999999850e-01,2.310929452800000033e-02
-6.606250422500000406e-03,2.462311935999999812e-01,2.331029952000000099e-02
-6.591667090000000347e-03,2.587940095999999857e-01,2.356155575999999835e-02
-6.577083757500000287e-03,2.738693888000000021e-01,2.386306324799999934e-02
-6.562500425000000227e-03,2.788945151999999705e-01,2.431532448000000082e-02
-6.547917092500000168e-03,2.814070784000000103e-01,2.436557572800000099e-02
-6.533333760000000108e-03,2.914573312000000027e-01,2.471733446399999867e-02
-6.518750427500000048e-03,3.040201471999999794e-01,2.537060068800000082e-02
-6.504167094999999989e-03,3.165829631999999560e-01,2.577261067199999867e-02
-6.489583762499999929e-03,3.190955263999999958e-01,2.617462065599999999e-02
-6.475000429999999869e-03,3.216080895999999800e-01,2.692838937599999899e-02
-6.460417097499999810e-03,3.316583423999999725e-01,2.768215809600000146e-02
-6.445833764999999750e-03,3.467337215999999889e-01,2.833542432000000014e-02
-6.431250432499999690e-03,3.542714111999999971e-01,2.918969553599999947e-02
-6.416667100000000498e-03,3.592965375999999655e-01,2.984296176000000161e-02
-6.402083767500000439e-03,3.618091007999999498e-01,3.074748422400000111e-02
-6.387500435000000379e-03,3.668342271999999737e-01,3.150125294399999665e-02
-6.372917102500000319e-03,3.793970431999999504e-01,3.255652915199999664e-02
-6.358333770000000260e-03,3.944724223999999668e-01,3.341080036799999597e-02
-6.343750437500000200e-03,3.994975487999999908e-01,3.436557408000000258e-02
-6.329167105000000140e-03,4.020101119999999750e-01,3.537059904000000587e-02
-6.314583772500000081e-03,4.095478015999999832e-01,3.637562400000000223e-02
-6.300000440000000021e-03,4.221106175999999599e-01,3.712939272000000124e-02
-6.285417107499999961e-03,4.346734335999999921e-01,3.828517142400000156e-02
-6.270833774999999902e-03,4.396985599999999605e-01,3.893843764800000024e-02
-6.256250442499999842e-03,4.447236863999999845e-01,3.974245761599999593e-02
-6.241667109999999782e-03,4.597990655999999454e-01,4.049622633600000188e-02
-6.227083777499999723e-03,4.723618815999999776e-01,4.119974380799999725e-02
-6.212500445000000530e-03,4.773870079999999461e-01,4.215451752000000385e-02
-6.197917112500000471e-03,4.824121343999999700e-01,4.275753249600000583e-02
-6.183333779999999544e-03,4.849246975999999543e-01,4.366205496000000186e-02
-6.168750447499999484e-03,4.924623871999999625e-01,4.431532118400000053e-02
-6.154167114999999424e-03,5.075377663999999234e-01,4.506908990400000647e-02
-6.139583782499999365e-03,5.201005824000000111e-01,4.562185363199999788e-02
-6.125000449999999305e-03,5.201005824000000111e-01,4.627511985599999655e-02
-6.110417117499999246e-03,5.226131455999999398e-01,4.682788358400000184e-02
-6.095833785000000921e-03,5.351759615999999165e-01,4.728014481599999985e-02
-6.081250452500000861e-03,5.477387776000000041e-01,4.778265729599999456e-02
-6.066667120000000801e-03,5.577890303999999411e-01,4.823491852800000645e-02
-6.052083787500000742e-03,5.603015935999999808e-01,4.863692851200000777e-02
-6.037500455000000682e-03,5.653267199999999493e-01,4.903893849599999522e-02
-6.022917122500000622e-03,5.753769727999999972e-01,4.934044598400000314e-02
-6.008333790000000563e-03,5.929649151999999424e-01,4.979270721600000116e-02
-5.993750457500000503e-03,6.005026047999999506e-01,4.969220472000000777e-02
-5.979167125000000443e-03,6.030151679999999903e-01,5.004396345599999851e-02
-5.964583792500000384e-03,6.055277311999999190e-01,5.019471720000000248e-02
-5.950000460000000324e-03,6.155779839999999670e-01,5.029521969599999587e-02
-5.935417127500000264e-03,6.331659263999999121e-01,5.029521969599999587e-02
-5.920833795000000205e-03,6.407036159999999203e-01,5.039572219200000314e-02
-5.906250462500000145e-03,6.432161791999999600e-01,5.044597343999999983e-02
-5.891667130000000085e-03,6.432161791999999600e-01,5.009421470399999521e-02
-5.877083797500000026e-03,6.557789951999999367e-01,4.994346096000000512e-02
-5.862500464999999966e-03,6.708543743999999531e-01,4.984295846399999785e-02
-5.847917132499999907e-03,6.809046272000000011e-01,4.959170222400000050e-02
-5.833333799999999847e-03,6.834171903999999298e-01,4.908918974400000579e-02
-5.818750467499999787e-03,6.859297535999999695e-01,4.868717976000000447e-02
-5.804167134999999728e-03,6.984925695999999462e-01,4.793341103999999853e-02
-5.789583802499999668e-03,7.135679487999999626e-01,4.712939107199999589e-02
-5.775000469999999608e-03,7.211056383999999708e-01,4.617461736000000316e-02
-5.760417137499999549e-03,7.236182015999998995e-01,4.516959239999999987e-02
-5.745833804999999489e-03,7.286433279999999790e-01,4.371230620799999855e-02
-5.731250472499999429e-03,7.412061439999999557e-01,4.220476876800000055e-02
-5.716667139999999370e-03,7.537689599999999324e-01,4.054647758399999857e-02
-5.702083807499999310e-03,7.613066495999999406e-01,3.873743265599999958e-02
-5.687500474999999250e-03,7.638192127999999803e-01,3.707914147200000454e-02
-5.672917142500000925e-03,7.688443391999999488e-01,3.537059904000000587e-02
-5.658333810000000866e-03,7.788945919999999967e-01,3.421482033599999861e-02
-5.643750477500000806e-03,7.964825343999999419e-01,3.295853913599999796e-02
-5.629167145000000747e-03,8.015076607999999103e-01,3.180276043200000458e-02
-5.614583812500000687e-03,8.040202239999999501e-01,3.114949420799999896e-02
-5.600000480000000627e-03,8.065327871999999898e-01,3.034547423999999979e-02
-5.585417147500000568e-03,8.165830399999999267e-01,2.959170552000000079e-02
-5.570833815000000508e-03,8.316584191999999431e-01,2.903894179199999898e-02
-5.556250482500000448e-03,8.417086719999999911e-01,2.863693180800000113e-02
-5.541667150000000389e-03,8.442212351999999198e-01,2.833542432000000014e-02
-5.527083817500000329e-03,8.467337983999999595e-01,2.773240934400000163e-02
-5.512500485000000269e-03,8.542714879999999678e-01,2.763190684800000130e-02
-5.497917152500000210e-03,8.718594303999999129e-01,2.733039936000000031e-02
-5.483333820000000150e-03,8.819096831999999608e-01,2.707914311999999948e-02
-5.468750487500000090e-03,8.844222464000000006e-01,2.702889187199999932e-02
-5.454167155000000031e-03,8.869348095999999293e-01,2.677763563200000196e-02
-5.439583822499999971e-03,9.020101887999999457e-01,2.657663064000000130e-02
-5.425000489999999911e-03,9.145730047999999224e-01,2.652637939200000114e-02
-5.410417157499999852e-03,9.221106943999999306e-01,2.652637939200000114e-02
-5.395833824999999792e-03,9.246232575999999703e-01,2.637562564800000064e-02
-5.381250492499999732e-03,9.321609471999999785e-01,2.617462065599999999e-02
-5.366667159999999673e-03,9.447237631999999552e-01,2.612436940799999982e-02
-5.352083827499999613e-03,9.572865791999999319e-01,2.612436940799999982e-02
-5.337500494999999553e-03,9.623117055999999003e-01,2.607411815999999966e-02
-5.322917162499999494e-03,9.648242687999999401e-01,2.602386691199999949e-02
-5.308333829999999434e-03,9.723619583999999483e-01,2.587311316799999900e-02
-5.293750497499999375e-03,9.849247743999999249e-01,2.562185692800000164e-02
-5.279167164999999315e-03,9.974875903999999016e-01,2.567210817599999834e-02
-5.264583832499999255e-03,1.002512716799999870e+00,2.552135443200000131e-02
-5.250000500000000930e-03,1.005025279999999910e+00,2.572235942400000197e-02
-5.235417167500000871e-03,1.012562969600000029e+00,2.552135443200000131e-02
-5.220833835000000811e-03,1.027638348800000045e+00,2.557160567999999801e-02
-5.206250502500000751e-03,1.037688601599999982e+00,2.532034944000000065e-02
-5.191667170000000692e-03,1.042713727999999840e+00,2.542085193600000098e-02
-5.177083837500000632e-03,1.045226291199999880e+00,2.516959569600000016e-02
-5.162500505000000572e-03,1.052763980799999999e+00,2.521984694400000032e-02
-5.147917172500000513e-03,1.065326796799999975e+00,2.521984694400000032e-02
-5.133333840000000453e-03,1.077889612799999952e+00,2.496859070399999950e-02
-5.118750507500000393e-03,1.082914739200000032e+00,2.491833945599999933e-02
-5.104167175000000334e-03,1.085427302399999849e+00,2.486808820800000264e-02
-5.089583842500000274e-03,1.090452428799999929e+00,2.476758571200000231e-02
-5.075000510000000215e-03,1.105527807999999945e+00,2.491833945599999933e-02
-5.060417177500000155e-03,1.118090623999999922e+00,2.486808820800000264e-02
-5.045833845000000095e-03,1.123115750400000001e+00,2.496859070399999950e-02
-5.031250512500000036e-03,1.125628313600000041e+00,2.466708321600000198e-02
-5.016667179999999976e-03,1.133166003199999938e+00,2.461683196799999834e-02
-5.002083847499999916e-03,1.145728819199999915e+00,2.451632947199999801e-02
-4.987500514999999857e-03,1.160804198399999931e+00,2.466708321600000198e-02
-4.972917182499999797e-03,1.163316761599999971e+00,2.456658072000000165e-02
-4.958333849999999737e-03,1.165829324800000011e+00,2.456658072000000165e-02
-4.943750517499999678e-03,1.175879577599999948e+00,2.451632947199999801e-02
-4.929167184999999618e-03,1.190954956799999964e+00,2.431532448000000082e-02
-4.914583852499999558e-03,1.201005209599999901e+00,2.431532448000000082e-02
-4.900000519999999499e-03,1.206030335999999981e+00,2.441582697599999768e-02
-4.885417187499999439e-03,1.208542899200000020e+00,2.411431948800000016e-02
-4.870833854999999379e-03,1.218593151999999957e+00,2.416457073600000033e-02
-4.856250522499999320e-03,1.231155967999999934e+00,2.411431948800000016e-02
-4.841667189999999260e-03,1.241206220799999871e+00,2.391331449599999950e-02
-4.827083857499999200e-03,1.243718783999999911e+00,2.391331449599999950e-02
-4.812500525000000876e-03,1.248743910399999990e+00,2.396356574399999967e-02
-4.797917192500000816e-03,1.256281599999999887e+00,2.396356574399999967e-02
-4.783333860000000756e-03,1.271356979199999904e+00,2.386306324799999934e-02
-4.768750527500000697e-03,1.281407231999999841e+00,2.381281200000000264e-02
-4.754167195000000637e-03,1.283919795199999880e+00,2.371230950400000231e-02
-4.739583862500000577e-03,1.291457484800000000e+00,2.346105326399999802e-02
-4.725000530000000518e-03,1.301507737599999937e+00,2.346105326399999802e-02
-4.710417197500000458e-03,1.314070553599999913e+00,2.361180700800000198e-02
-4.695833865000000398e-03,1.324120806399999850e+00,2.336055076799999769e-02
-4.681250532500000339e-03,1.326633369599999890e+00,2.336055076799999769e-02
-4.666667200000000279e-03,1.329145932799999930e+00,2.341080201600000132e-02
-4.652083867500000219e-03,1.339196185599999867e+00,2.331029952000000099e-02
-4.637500535000000160e-03,1.354271564799999883e+00,2.341080201600000132e-02
-4.622917202500000100e-03,1.361809254400000002e+00,2.336055076799999769e-02
-4.608333870000000040e-03,1.364321817599999820e+00,2.331029952000000099e-02
-4.593750537499999981e-03,1.366834380799999860e+00,2.310929452800000033e-02
-4.579167204999999921e-03,1.379397196799999836e+00,2.290828953599999968e-02
-4.564583872499999861e-03,1.391960012799999813e+00,2.310929452800000033e-02
-4.550000539999999802e-03,1.402010265599999972e+00,2.295854078399999984e-02
-4.535417207499999742e-03,1.407035391999999829e+00,2.285803828799999951e-02
-4.520833874999999683e-03,1.409547955199999869e+00,2.290828953599999968e-02
-4.506250542499999623e-03,1.417085644799999988e+00,2.290828953599999968e-02
-4.491667209999999563e-03,1.437186150399999862e+00,2.300879203200000001e-02
-4.477083877499999504e-03,1.444723839999999981e+00,2.295854078399999984e-02
-4.462500544999999444e-03,1.444723839999999981e+00,2.295854078399999984e-02
-4.447917212499999384e-03,1.447236403199999799e+00,2.290828953599999968e-02
-4.433333879999999325e-03,1.459799219199999998e+00,2.295854078399999984e-02
-4.418750547499999265e-03,1.474874598400000014e+00,2.285803828799999951e-02
-4.404167214999999205e-03,1.482412287999999911e+00,2.290828953599999968e-02
-4.389583882500000880e-03,1.487437414399999991e+00,2.280778703999999935e-02
-4.375000550000000821e-03,1.489949977599999809e+00,2.290828953599999968e-02
-4.360417217500000761e-03,1.500000230399999968e+00,2.285803828799999951e-02
-4.345833885000000701e-03,1.515075609599999984e+00,2.255653080000000199e-02
-4.331250552500000642e-03,1.525125862399999921e+00,2.255653080000000199e-02
-4.316667220000000582e-03,1.527638425599999961e+00,2.260678204799999869e-02
-4.302083887500000522e-03,1.530150988800000000e+00,2.270728454399999902e-02
-4.287500555000000463e-03,1.547738931199999834e+00,2.270728454399999902e-02
-4.272917222500000403e-03,1.557789183999999993e+00,2.255653080000000199e-02
-4.258333890000000344e-03,1.565326873599999891e+00,2.265703329600000232e-02
-4.243750557500000284e-03,1.567839436799999930e+00,2.235552580800000133e-02
-4.229167225000000224e-03,1.570351999999999970e+00,2.235552580800000133e-02
-4.214583892500000165e-03,1.575377126399999828e+00,2.250627955199999836e-02
-4.200000560000000105e-03,1.592965068799999884e+00,2.250627955199999836e-02
-4.185417227500000045e-03,1.605527884799999860e+00,2.240577705599999803e-02
-4.170833894999999986e-03,1.608040447999999900e+00,2.250627955199999836e-02
-4.156250562499999926e-03,1.610553011199999940e+00,2.240577705599999803e-02
-4.141667229999999866e-03,1.620603263999999877e+00,2.245602830400000166e-02
-4.127083897499999807e-03,1.635678643199999893e+00,2.235552580800000133e-02
-4.112500564999999747e-03,1.643216332799999790e+00,2.225502331200000100e-02
-4.097917232499999687e-03,1.648241459199999870e+00,2.215452081600000067e-02
-4.083333899999999628e-03,1.650754022399999910e+00,2.230527455999999770e-02
-4.068750567499999568e-03,1.660804275199999847e+00,2.240577705599999803e-02
-4.054167234999999508e-03,1.675879654399999863e+00,2.225502331200000100e-02
-4.039583902499999449e-03,1.685929907199999800e+00,2.210426956800000051e-02
-4.025000569999999389e-03,1.688442470399999840e+00,2.220477206400000084e-02
-4.010417237499999329e-03,1.690955033599999879e+00,2.225502331200000100e-02
-3.995833904999999270e-03,1.701005286399999816e+00,2.205401832000000034e-02
-3.981250572499999210e-03,1.718593228799999872e+00,2.195351582400000001e-02
-3.966667240000000885e-03,1.726130918399999992e+00,2.200376707200000018e-02
-3.952083907500000826e-03,1.728643481599999809e+00,2.185301332799999968e-02
-3.937500575000000766e-03,1.733668607999999889e+00,2.180276207999999952e-02
-3.922917242500000706e-03,1.743718860799999826e+00,2.205401832000000034e-02
-3.908333910000000647e-03,1.758794239999999842e+00,2.180276207999999952e-02
-3.893750577500000587e-03,1.766331929599999961e+00,2.190326457599999985e-02
-3.879167245000000527e-03,1.768844492800000001e+00,2.215452081600000067e-02
-3.864583912500000468e-03,1.773869619199999859e+00,2.210426956800000051e-02
-3.850000580000000408e-03,1.786432435199999835e+00,2.205401832000000034e-02
-3.835417247500000348e-03,1.798995251199999812e+00,2.210426956800000051e-02
-3.820833915000000289e-03,1.806532940799999931e+00,2.210426956800000051e-02
-3.806250582500000229e-03,1.809045503999999971e+00,2.210426956800000051e-02
-3.791667250000000169e-03,1.814070630399999828e+00,2.210426956800000051e-02
-3.777083917500000110e-03,1.829146009599999845e+00,2.225502331200000100e-02
-3.762500585000000050e-03,1.841708825599999821e+00,2.220477206400000084e-02
-3.747917252499999990e-03,1.846733951999999901e+00,2.225502331200000100e-02
-3.733333919999999931e-03,1.849246515199999941e+00,2.245602830400000166e-02
-3.718750587499999871e-03,1.856784204799999838e+00,2.230527455999999770e-02
-3.704167254999999812e-03,1.866834457599999775e+00,2.235552580800000133e-02
-3.689583922499999752e-03,1.884422399999999831e+00,2.220477206400000084e-02
-3.675000589999999692e-03,1.886934963199999871e+00,2.250627955199999836e-02
-3.660417257499999633e-03,1.889447526399999910e+00,2.225502331200000100e-02
-3.645833924999999573e-03,1.896985215999999808e+00,2.230527455999999770e-02
-3.631250592499999513e-03,1.914573158399999864e+00,2.225502331200000100e-02
-3.616667259999999454e-03,1.924623411199999801e+00,2.230527455999999770e-02
-3.602083927499999394e-03,1.927135974399999840e+00,2.205401832000000034e-02
-3.587500594999999334e-03,1.929648537599999880e+00,2.220477206400000084e-02
-3.572917262499999275e-03,1.932161100799999920e+00,2.069723462399999936e-02
-3.558333929999999215e-03,1.932161100799999920e+00,1.712939601599999806e-02
-3.543750597500000890e-03,1.929648537599999880e+00,1.300879368000000015e-02
-3.529167265000000830e-03,1.927135974399999840e+00,1.064698502399999934e-02
-3.514583932500000771e-03,1.922110847999999983e+00,9.440955071999998852e-03
-3.500000600000000711e-03,1.907035468799999967e+00,8.938442591999998937e-03
-3.485417267500000651e-03,1.891960089599999950e+00,8.888191343999998772e-03
-3.470833935000000592e-03,1.889447526399999910e+00,8.636935103999999683e-03
-3.456250602500000532e-03,1.886934963199999871e+00,8.435930111999999023e-03
-3.441667270000000473e-03,1.879397273599999973e+00,8.435930111999999023e-03
-3.427083937500000413e-03,1.864321894399999957e+00,8.134422623999999769e-03
-3.412500605000000353e-03,1.851759078399999980e+00,8.184673871999999933e-03
-3.397917272500000294e-03,1.849246515199999941e+00,8.234925120000000098e-03
-3.383333940000000234e-03,1.846733951999999901e+00,8.285176368000000263e-03
-3.368750607500000174e-03,1.839196262399999782e+00,8.184673871999999933e-03
-3.354167275000000115e-03,1.824120883199999987e+00,8.134422623999999769e-03
-3.339583942500000055e-03,1.811558067199999789e+00,8.134422623999999769e-03
-3.325000609999999995e-03,1.806532940799999931e+00,7.933417631999999109e-03
-3.310417277499999936e-03,1.804020377599999891e+00,7.933417631999999109e-03
-3.295833944999999876e-03,1.791457561599999915e+00,8.184673871999999933e-03
-3.281250612499999816e-03,1.778894745599999938e+00,8.084171375999999604e-03
-3.266667279999999757e-03,1.771357055999999819e+00,7.832915135999998779e-03
-3.252083947499999697e-03,1.768844492800000001e+00,7.983668879999999274e-03
-3.237500614999999637e-03,1.763819366399999922e+00,7.983668879999999274e-03
-3.222917282499999578e-03,1.753769113599999985e+00,7.883166383999998944e-03
-3.208333949999999518e-03,1.741206297599999786e+00,7.983668879999999274e-03
-3.193750617499999458e-03,1.728643481599999809e+00,8.033920127999999439e-03
-3.179167284999999399e-03,1.726130918399999992e+00,7.883166383999998944e-03
-3.164583952499999339e-03,1.723618355199999952e+00,7.782663887999999482e-03
-3.150000619999999280e-03,1.711055539199999975e+00,7.732412639999999317e-03
-3.135417287499999220e-03,1.695980159999999959e+00,7.732412639999999317e-03
-3.120833954999999160e-03,1.688442470399999840e+00,7.631910143999999854e-03
-3.106250622500000835e-03,1.685929907199999800e+00,7.782663887999999482e-03
-3.091667290000000776e-03,1.683417343999999982e+00,7.732412639999999317e-03
-3.077083957500000716e-03,1.668341964799999966e+00,7.782663887999999482e-03
-3.062500625000000656e-03,1.655779148799999989e+00,7.631910143999999854e-03
-3.047917292500000597e-03,1.648241459199999870e+00,7.631910143999999854e-03
-3.033333960000000537e-03,1.645728895999999830e+00,7.682161392000000019e-03
-3.018750627500000477e-03,1.640703769599999973e+00,7.581658895999999689e-03
-3.004167295000000418e-03,1.630653516799999814e+00,7.732412639999999317e-03
-2.989583962500000358e-03,1.613065574399999980e+00,7.631910143999999854e-03
-2.975000630000000298e-03,1.608040447999999900e+00,7.581658895999999689e-03
-2.960417297500000239e-03,1.605527884799999860e+00,7.581658895999999689e-03
-2.945833965000000179e-03,1.600502758400000003e+00,7.380653903999999030e-03
-2.931250632500000119e-03,1.585427379199999987e+00,7.631910143999999854e-03
-2.916667300000000060e-03,1.572864563200000010e+00,7.581658895999999689e-03
-2.902083967500000000e-03,1.567839436799999930e+00,7.481156399999999360e-03
-2.887500634999999941e-03,1.565326873599999891e+00,7.531407647999999525e-03
-2.872917302499999881e-03,1.562814310399999851e+00,7.430905151999999195e-03
-2.858333969999999821e-03,1.550251494399999874e+00,7.330402655999999732e-03
-2.843750637499999762e-03,1.537688678399999898e+00,7.280151407999999567e-03
-2.829167304999999702e-03,1.527638425599999961e+00,7.330402655999999732e-03
-2.814583972499999642e-03,1.525125862399999921e+00,7.129397663999999073e-03
-2.800000639999999583e-03,1.522613299199999881e+00,7.280151407999999567e-03
-2.785417307499999523e-03,1.507537919999999865e+00,7.179648911999999238e-03
-2.770833974999999463e-03,1.494975103999999888e+00,7.028895167999999610e-03
-2.756250642499999404e-03,1.487437414399999991e+00,7.229900159999999402e-03
-2.741667309999999344e-03,1.484924851199999951e+00,7.229900159999999402e-03
-2.727083977499999284e-03,1.479899724799999872e+00,7.280151407999999567e-03
-2.712500644999999225e-03,1.469849471999999935e+00,7.280151407999999567e-03
-2.697917312499999165e-03,1.454774092799999918e+00,7.581658895999999689e-03
-2.683333980000000840e-03,1.447236403199999799e+00,7.330402655999999732e-03
-2.668750647500000781e-03,1.444723839999999981e+00,7.179648911999999238e-03
-2.654167315000000721e-03,1.439698713599999902e+00,7.380653903999999030e-03
-2.639583982500000661e-03,1.422110771199999846e+00,7.129397663999999073e-03
-2.625000650000000602e-03,1.412060518399999909e+00,7.229900159999999402e-03
-2.610417317500000542e-03,1.407035391999999829e+00,7.330402655999999732e-03
-2.595833985000000482e-03,1.404522828800000012e+00,7.229900159999999402e-03
-2.581250652500000423e-03,1.399497702399999932e+00,7.229900159999999402e-03
-2.566667320000000363e-03,1.384422323199999916e+00,7.280151407999999567e-03
-2.552083987500000303e-03,1.374372070399999979e+00,7.380653903999999030e-03
-2.537500655000000244e-03,1.366834380799999860e+00,7.481156399999999360e-03
-2.522917322500000184e-03,1.364321817599999820e+00,7.280151407999999567e-03
-2.508333990000000124e-03,1.361809254400000002e+00,7.229900159999999402e-03
-2.493750657500000065e-03,1.346733875199999986e+00,7.330402655999999732e-03
-2.479167325000000005e-03,1.331658495999999969e+00,7.129397663999999073e-03
-2.464583992499999945e-03,1.326633369599999890e+00,7.129397663999999073e-03
-2.450000659999999886e-03,1.324120806399999850e+00,7.129397663999999073e-03
-2.435417327499999826e-03,1.321608243199999810e+00,6.978643919999999445e-03
-2.420833994999999766e-03,1.309045427199999834e+00,7.079146415999999775e-03
-2.406250662499999707e-03,1.296482611199999857e+00,7.028895167999999610e-03
-2.391667329999999647e-03,1.286432358399999920e+00,6.928392671999999280e-03
-2.377083997499999587e-03,1.283919795199999880e+00,7.028895167999999610e-03
-2.362500664999999528e-03,1.278894668800000023e+00,6.878141423999999116e-03
-2.347917332499999468e-03,1.268844415999999864e+00,6.928392671999999280e-03
-2.333333999999999409e-03,1.253769036799999848e+00,6.928392671999999280e-03
-2.318750667499999349e-03,1.246231347199999950e+00,7.028895167999999610e-03
-2.304167334999999289e-03,1.243718783999999911e+00,6.928392671999999280e-03
-2.289584002499999230e-03,1.241206220799999871e+00,6.978643919999999445e-03
-2.275000669999999170e-03,1.228643404799999894e+00,6.827890175999998951e-03
-2.260417337500000845e-03,1.213568025599999878e+00,6.827890175999998951e-03
-2.245834005000000785e-03,1.206030335999999981e+00,6.978643919999999445e-03
-2.231250672500000726e-03,1.203517772799999941e+00,6.928392671999999280e-03
